Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 1900:, hard_loss_metric=0.24051258, hard_loss_metric=0.24051258, full_loss_metric=0.17879385, full_loss_num=5000.83837891, mean_dist=2.35184860, lr=0.000100, hard or full='full'
iter 26100:, hard_loss_metric=0.26433983, hard_loss_metric=0.26433983, full_loss_metric=0.18643010, full_loss_num=840.12414551, mean_dist=2.40680671, lr=0.000100, hard or full='full'
iter 26200:, hard_loss_metric=0.27358896, hard_loss_metric=0.27358896, full_loss_metric=0.18677916, full_loss_num=892.02148438, mean_dist=2.39486670, lr=0.000100, hard or full='full'
iter 26300:, hard_loss_metric=0.26608264, hard_loss_metric=0.26608264, full_loss_metric=0.19052885, full_loss_num=857.64672852, mean_dist=2.43369699, lr=0.000100, hard or full='full'
iter 26400:, hard_loss_metric=0.25515938, hard_loss_metric=0.25515938, full_loss_metric=0.18682675, full_loss_num=786.47833252, mean_dist=2.42201710, lr=0.000100, hard or full='full'
iter 26500:, hard_loss_metric=0.25918618, hard_loss_metric=0.25918618, full_loss_metric=0.18189827, full_loss_num=825.82360840, mean_dist=2.42192864, lr=0.000100, hard or full='full'
iter 26600:, hard_loss_metric=0.26079679, hard_loss_metric=0.26079679, full_loss_metric=0.18615478, full_loss_num=836.37609863, mean_dist=2.44575787, lr=0.000100, hard or full='full'
iter 26700:, hard_loss_metric=0.25893745, hard_loss_metric=0.25893745, full_loss_metric=0.18860763, full_loss_num=815.95867920, mean_dist=2.43982720, lr=0.000100, hard or full='full'
iter 26800:, hard_loss_metric=0.26328066, hard_loss_metric=0.26328066, full_loss_metric=0.18420246, full_loss_num=870.62310791, mean_dist=2.40388203, lr=0.000100, hard or full='full'
iter 26900:, hard_loss_metric=0.25134861, hard_loss_metric=0.25134861, full_loss_metric=0.18162714, full_loss_num=810.69158936, mean_dist=2.44702673, lr=0.000100, hard or full='full'
0:21:44.769350
iter 27000:, hard_loss_metric=0.24716154, hard_loss_metric=0.24716154, full_loss_metric=0.18039811, full_loss_num=755.13439941, mean_dist=2.47614646, lr=0.000100, hard or full='full'
iter 27100:, hard_loss_metric=0.26482189, hard_loss_metric=0.26482189, full_loss_metric=0.18464564, full_loss_num=857.30133057, mean_dist=2.42524242, lr=0.000100, hard or full='full'
iter 27200:, hard_loss_metric=0.26724300, hard_loss_metric=0.26724300, full_loss_metric=0.18744291, full_loss_num=862.33032227, mean_dist=2.41674662, lr=0.000100, hard or full='full'
iter 27300:, hard_loss_metric=0.25154534, hard_loss_metric=0.25154534, full_loss_metric=0.18489614, full_loss_num=776.03033447, mean_dist=2.47685647, lr=0.000100, hard or full='full'
iter 27400:, hard_loss_metric=0.25921428, hard_loss_metric=0.25921428, full_loss_metric=0.18727514, full_loss_num=798.19287109, mean_dist=2.47291565, lr=0.000100, hard or full='full'
iter 27500:, hard_loss_metric=0.24892229, hard_loss_metric=0.24892229, full_loss_metric=0.18042219, full_loss_num=773.66491699, mean_dist=2.48169088, lr=0.000100, hard or full='full'
iter 27600:, hard_loss_metric=0.27177930, hard_loss_metric=0.27177930, full_loss_metric=0.18803486, full_loss_num=866.00415039, mean_dist=2.47171831, lr=0.000100, hard or full='full'
iter 27700:, hard_loss_metric=0.25635445, hard_loss_metric=0.25635445, full_loss_metric=0.18266959, full_loss_num=810.86297607, mean_dist=2.48707294, lr=0.000100, hard or full='full'
iter 27800:, hard_loss_metric=0.26719958, hard_loss_metric=0.26719958, full_loss_metric=0.18400356, full_loss_num=848.03601074, mean_dist=2.45268989, lr=0.000100, hard or full='full'
iter 27900:, hard_loss_metric=0.25941607, hard_loss_metric=0.25941607, full_loss_metric=0.18529756, full_loss_num=798.63446045, mean_dist=2.52969313, lr=0.000100, hard or full='full'
0:21:43.547790
iter 28000:, hard_loss_metric=0.27461770, hard_loss_metric=0.27461770, full_loss_metric=0.18873762, full_loss_num=899.76635742, mean_dist=2.41232705, lr=0.000100, hard or full='full'
iter 28100:, hard_loss_metric=0.25603250, hard_loss_metric=0.25603250, full_loss_metric=0.18487976, full_loss_num=798.63537598, mean_dist=2.49351239, lr=0.000100, hard or full='full'
iter 28200:, hard_loss_metric=0.26378167, hard_loss_metric=0.26378167, full_loss_metric=0.18628436, full_loss_num=852.21453857, mean_dist=2.42921185, lr=0.000100, hard or full='full'
iter 28300:, hard_loss_metric=0.25136662, hard_loss_metric=0.25136662, full_loss_metric=0.18293001, full_loss_num=779.78051758, mean_dist=2.45680928, lr=0.000100, hard or full='full'
iter 28400:, hard_loss_metric=0.25297040, hard_loss_metric=0.25297040, full_loss_metric=0.18766657, full_loss_num=777.37921143, mean_dist=2.47388864, lr=0.000100, hard or full='full'
iter 28500:, hard_loss_metric=0.26084995, hard_loss_metric=0.26084995, full_loss_metric=0.18054399, full_loss_num=834.79302979, mean_dist=2.46047688, lr=0.000100, hard or full='full'
iter 28600:, hard_loss_metric=0.26007649, hard_loss_metric=0.26007649, full_loss_metric=0.18772815, full_loss_num=834.44281006, mean_dist=2.46519876, lr=0.000100, hard or full='full'
iter 28700:, hard_loss_metric=0.25490743, hard_loss_metric=0.25490743, full_loss_metric=0.18224049, full_loss_num=791.19708252, mean_dist=2.44865322, lr=0.000100, hard or full='full'
iter 28800:, hard_loss_metric=0.26016277, hard_loss_metric=0.26016277, full_loss_metric=0.18391588, full_loss_num=825.56060791, mean_dist=2.43231106, lr=0.000100, hard or full='full'
iter 28900:, hard_loss_metric=0.25308442, hard_loss_metric=0.25308442, full_loss_metric=0.18618840, full_loss_num=771.76623535, mean_dist=2.51459050, lr=0.000100, hard or full='full'
0:21:42.995020
iter 29000:, hard_loss_metric=0.25499374, hard_loss_metric=0.25499374, full_loss_metric=0.18292563, full_loss_num=817.18218994, mean_dist=2.44341302, lr=0.000100, hard or full='full'
iter 29100:, hard_loss_metric=0.25174099, hard_loss_metric=0.25174099, full_loss_metric=0.18386540, full_loss_num=758.14648438, mean_dist=2.55865622, lr=0.000100, hard or full='full'
iter 29200:, hard_loss_metric=0.24435146, hard_loss_metric=0.24435146, full_loss_metric=0.18142518, full_loss_num=742.15319824, mean_dist=2.51980972, lr=0.000100, hard or full='full'
iter 29300:, hard_loss_metric=0.26517141, hard_loss_metric=0.26517141, full_loss_metric=0.18818441, full_loss_num=846.46643066, mean_dist=2.47916770, lr=0.000100, hard or full='full'
iter 29400:, hard_loss_metric=0.25504574, hard_loss_metric=0.25504574, full_loss_metric=0.18392925, full_loss_num=781.51934814, mean_dist=2.48913765, lr=0.000100, hard or full='full'
iter 29500:, hard_loss_metric=0.24887589, hard_loss_metric=0.24887589, full_loss_metric=0.18101147, full_loss_num=771.47540283, mean_dist=2.55758834, lr=0.000100, hard or full='full'
iter 29600:, hard_loss_metric=0.24854721, hard_loss_metric=0.24854721, full_loss_metric=0.18152590, full_loss_num=776.26165771, mean_dist=2.54720879, lr=0.000100, hard or full='full'
iter 29700:, hard_loss_metric=0.24990724, hard_loss_metric=0.24990724, full_loss_metric=0.18279582, full_loss_num=764.75384521, mean_dist=2.57281065, lr=0.000100, hard or full='full'
iter 29800:, hard_loss_metric=0.26093951, hard_loss_metric=0.26093951, full_loss_metric=0.18281204, full_loss_num=838.87780762, mean_dist=2.47138500, lr=0.000100, hard or full='full'
iter 29900:, hard_loss_metric=0.24922672, hard_loss_metric=0.24922672, full_loss_metric=0.18183713, full_loss_num=767.90643311, mean_dist=2.48855329, lr=0.000100, hard or full='full'
0:21:42.791955
iter 30000:, hard_loss_metric=0.26660115, hard_loss_metric=0.26660115, full_loss_metric=0.19013466, full_loss_num=831.15551758, mean_dist=2.48900199, lr=0.000100, hard or full='full'
iter 30100:, hard_loss_metric=0.25608596, hard_loss_metric=0.25608596, full_loss_metric=0.18522991, full_loss_num=801.48413086, mean_dist=2.51961780, lr=0.000100, hard or full='full'
iter 30200:, hard_loss_metric=0.25147852, hard_loss_metric=0.25147852, full_loss_metric=0.18460722, full_loss_num=741.63702393, mean_dist=2.57203102, lr=0.000100, hard or full='full'
iter 30300:, hard_loss_metric=0.23831247, hard_loss_metric=0.23831247, full_loss_metric=0.17926262, full_loss_num=715.32482910, mean_dist=2.61059666, lr=0.000100, hard or full='full'
iter 30400:, hard_loss_metric=0.25983045, hard_loss_metric=0.25983045, full_loss_metric=0.19001183, full_loss_num=791.00640869, mean_dist=2.58048558, lr=0.000100, hard or full='full'
iter 30500:, hard_loss_metric=0.24606985, hard_loss_metric=0.24606985, full_loss_metric=0.18218479, full_loss_num=741.03411865, mean_dist=2.57694006, lr=0.000100, hard or full='full'
iter 30600:, hard_loss_metric=0.25840887, hard_loss_metric=0.25840887, full_loss_metric=0.18389715, full_loss_num=827.83862305, mean_dist=2.51430249, lr=0.000100, hard or full='full'
iter 30700:, hard_loss_metric=0.25860775, hard_loss_metric=0.25860775, full_loss_metric=0.18354551, full_loss_num=817.06280518, mean_dist=2.51175880, lr=0.000100, hard or full='full'
iter 30800:, hard_loss_metric=0.24593188, hard_loss_metric=0.24593188, full_loss_metric=0.18264666, full_loss_num=733.98260498, mean_dist=2.58018517, lr=0.000100, hard or full='full'
iter 30900:, hard_loss_metric=0.24507913, hard_loss_metric=0.24507913, full_loss_metric=0.18414854, full_loss_num=730.21228027, mean_dist=2.61513495, lr=0.000100, hard or full='full'
0:21:44.584754
iter 31000:, hard_loss_metric=0.24815738, hard_loss_metric=0.24815738, full_loss_metric=0.18190904, full_loss_num=761.78375244, mean_dist=2.57374883, lr=0.000100, hard or full='full'
iter 31100:, hard_loss_metric=0.26232114, hard_loss_metric=0.26232114, full_loss_metric=0.18786268, full_loss_num=803.74298096, mean_dist=2.55204749, lr=0.000100, hard or full='full'
iter 31200:, hard_loss_metric=0.24739839, hard_loss_metric=0.24739839, full_loss_metric=0.18427418, full_loss_num=764.12255859, mean_dist=2.59094787, lr=0.000100, hard or full='full'
iter 31300:, hard_loss_metric=0.24214497, hard_loss_metric=0.24214497, full_loss_metric=0.17819302, full_loss_num=739.76879883, mean_dist=2.60000539, lr=0.000100, hard or full='full'
iter 31400:, hard_loss_metric=0.24705891, hard_loss_metric=0.24705891, full_loss_metric=0.18263546, full_loss_num=754.97619629, mean_dist=2.55574489, lr=0.000100, hard or full='full'
iter 31500:, hard_loss_metric=0.24307634, hard_loss_metric=0.24307634, full_loss_metric=0.18071023, full_loss_num=757.87896729, mean_dist=2.60639739, lr=0.000100, hard or full='full'
iter 31600:, hard_loss_metric=0.24672508, hard_loss_metric=0.24672508, full_loss_metric=0.18316516, full_loss_num=749.42279053, mean_dist=2.56945610, lr=0.000100, hard or full='full'
iter 31700:, hard_loss_metric=0.25056380, hard_loss_metric=0.25056380, full_loss_metric=0.18541545, full_loss_num=774.32196045, mean_dist=2.58106589, lr=0.000100, hard or full='full'
iter 31800:, hard_loss_metric=0.24956065, hard_loss_metric=0.24956065, full_loss_metric=0.18652965, full_loss_num=763.02642822, mean_dist=2.55024028, lr=0.000100, hard or full='full'
iter 31900:, hard_loss_metric=0.24429312, hard_loss_metric=0.24429312, full_loss_metric=0.17846981, full_loss_num=730.68383789, mean_dist=2.62802649, lr=0.000100, hard or full='full'
0:21:45.094428
iter 32000:, hard_loss_metric=0.24163826, hard_loss_metric=0.24163826, full_loss_metric=0.18082863, full_loss_num=725.71752930, mean_dist=2.61213613, lr=0.000100, hard or full='full'
iter 32100:, hard_loss_metric=0.24009418, hard_loss_metric=0.24009418, full_loss_metric=0.18257774, full_loss_num=696.48547363, mean_dist=2.62559271, lr=0.000100, hard or full='full'
iter 32200:, hard_loss_metric=0.23416442, hard_loss_metric=0.23416442, full_loss_metric=0.17866814, full_loss_num=689.92742920, mean_dist=2.61711144, lr=0.000100, hard or full='full'
iter 32300:, hard_loss_metric=0.23938397, hard_loss_metric=0.23938397, full_loss_metric=0.17912400, full_loss_num=711.73187256, mean_dist=2.63180947, lr=0.000100, hard or full='full'
iter 32400:, hard_loss_metric=0.24165426, hard_loss_metric=0.24165426, full_loss_metric=0.18148786, full_loss_num=727.23950195, mean_dist=2.60438204, lr=0.000100, hard or full='full'
iter 32500:, hard_loss_metric=0.26488027, hard_loss_metric=0.26488027, full_loss_metric=0.18804462, full_loss_num=822.51971436, mean_dist=2.56322455, lr=0.000100, hard or full='full'
iter 32600:, hard_loss_metric=0.24254721, hard_loss_metric=0.24254721, full_loss_metric=0.18053684, full_loss_num=709.76708984, mean_dist=2.61888552, lr=0.000100, hard or full='full'
iter 32700:, hard_loss_metric=0.24509436, hard_loss_metric=0.24509436, full_loss_metric=0.18363428, full_loss_num=727.04797363, mean_dist=2.61375976, lr=0.000100, hard or full='full'
iter 32800:, hard_loss_metric=0.24325734, hard_loss_metric=0.24325734, full_loss_metric=0.18778957, full_loss_num=702.87750244, mean_dist=2.66423130, lr=0.000100, hard or full='full'
iter 32900:, hard_loss_metric=0.25036076, hard_loss_metric=0.25036076, full_loss_metric=0.18698427, full_loss_num=737.68420410, mean_dist=2.63029957, lr=0.000100, hard or full='full'
0:21:44.618923
iter 33000:, hard_loss_metric=0.24660528, hard_loss_metric=0.24660528, full_loss_metric=0.18192331, full_loss_num=754.14251709, mean_dist=2.62348461, lr=0.000100, hard or full='full'
iter 33100:, hard_loss_metric=0.25123289, hard_loss_metric=0.25123289, full_loss_metric=0.18231915, full_loss_num=771.54382324, mean_dist=2.56483746, lr=0.000100, hard or full='full'
iter 33200:, hard_loss_metric=0.24585621, hard_loss_metric=0.24585621, full_loss_metric=0.17742895, full_loss_num=774.84478760, mean_dist=2.58113313, lr=0.000100, hard or full='full'
iter 33300:, hard_loss_metric=0.24705330, hard_loss_metric=0.24705330, full_loss_metric=0.18396343, full_loss_num=763.39031982, mean_dist=2.60259223, lr=0.000100, hard or full='full'
iter 33400:, hard_loss_metric=0.23495370, hard_loss_metric=0.23495370, full_loss_metric=0.18042512, full_loss_num=704.88220215, mean_dist=2.65136957, lr=0.000100, hard or full='full'
iter 33500:, hard_loss_metric=0.24675861, hard_loss_metric=0.24675861, full_loss_metric=0.18534288, full_loss_num=727.18353271, mean_dist=2.70084691, lr=0.000100, hard or full='full'
iter 33600:, hard_loss_metric=0.25479567, hard_loss_metric=0.25479567, full_loss_metric=0.18803619, full_loss_num=758.06744385, mean_dist=2.66801333, lr=0.000100, hard or full='full'
iter 33700:, hard_loss_metric=0.24324171, hard_loss_metric=0.24324171, full_loss_metric=0.18021265, full_loss_num=715.39251709, mean_dist=2.67374659, lr=0.000100, hard or full='full'
iter 33800:, hard_loss_metric=0.24300188, hard_loss_metric=0.24300188, full_loss_metric=0.18374039, full_loss_num=696.83227539, mean_dist=2.69017005, lr=0.000100, hard or full='full'
iter 33900:, hard_loss_metric=0.24808127, hard_loss_metric=0.24808127, full_loss_metric=0.18496221, full_loss_num=756.69647217, mean_dist=2.64641714, lr=0.000100, hard or full='full'
0:21:43.620956
iter 34000:, hard_loss_metric=0.23988116, hard_loss_metric=0.23988116, full_loss_metric=0.18281479, full_loss_num=700.88671875, mean_dist=2.61615682, lr=0.000100, hard or full='full'
iter 34100:, hard_loss_metric=0.25303146, hard_loss_metric=0.25303146, full_loss_metric=0.18640880, full_loss_num=755.86474609, mean_dist=2.64300561, lr=0.000100, hard or full='full'
iter 34200:, hard_loss_metric=0.24065170, hard_loss_metric=0.24065170, full_loss_metric=0.17958356, full_loss_num=727.26513672, mean_dist=2.63807201, lr=0.000100, hard or full='full'
iter 34300:, hard_loss_metric=0.23667508, hard_loss_metric=0.23667508, full_loss_metric=0.17964643, full_loss_num=684.43914795, mean_dist=2.71317840, lr=0.000100, hard or full='full'
iter 34400:, hard_loss_metric=0.23891880, hard_loss_metric=0.23891880, full_loss_metric=0.18043852, full_loss_num=713.42388916, mean_dist=2.64979959, lr=0.000100, hard or full='full'
iter 34500:, hard_loss_metric=0.24365227, hard_loss_metric=0.24365227, full_loss_metric=0.18371876, full_loss_num=707.57250977, mean_dist=2.70811653, lr=0.000100, hard or full='full'
iter 34600:, hard_loss_metric=0.24888189, hard_loss_metric=0.24888189, full_loss_metric=0.18523879, full_loss_num=734.27282715, mean_dist=2.65812778, lr=0.000100, hard or full='full'
iter 34700:, hard_loss_metric=0.23729931, hard_loss_metric=0.23729931, full_loss_metric=0.18339771, full_loss_num=689.02008057, mean_dist=2.66808724, lr=0.000100, hard or full='full'
iter 34800:, hard_loss_metric=0.23476574, hard_loss_metric=0.23476574, full_loss_metric=0.18253927, full_loss_num=680.41937256, mean_dist=2.74791145, lr=0.000100, hard or full='full'
iter 34900:, hard_loss_metric=0.24097912, hard_loss_metric=0.24097912, full_loss_metric=0.18031561, full_loss_num=716.34606934, mean_dist=2.66302848, lr=0.000100, hard or full='full'
0:21:44.584981
iter 35000:, hard_loss_metric=0.23887353, hard_loss_metric=0.23887353, full_loss_metric=0.18500891, full_loss_num=682.41583252, mean_dist=2.71094370, lr=0.000100, hard or full='full'
iter 35100:, hard_loss_metric=0.25680894, hard_loss_metric=0.25680894, full_loss_metric=0.18618582, full_loss_num=789.57873535, mean_dist=2.68259454, lr=0.000100, hard or full='full'
iter 35200:, hard_loss_metric=0.23373488, hard_loss_metric=0.23373488, full_loss_metric=0.18104190, full_loss_num=664.44897461, mean_dist=2.65222025, lr=0.000100, hard or full='full'
iter 35300:, hard_loss_metric=0.23913106, hard_loss_metric=0.23913106, full_loss_metric=0.17868428, full_loss_num=693.11157227, mean_dist=2.69257927, lr=0.000100, hard or full='full'
iter 35400:, hard_loss_metric=0.24099523, hard_loss_metric=0.24099523, full_loss_metric=0.18503709, full_loss_num=720.41149902, mean_dist=2.67692018, lr=0.000100, hard or full='full'
iter 35500:, hard_loss_metric=0.24731970, hard_loss_metric=0.24731970, full_loss_metric=0.18322247, full_loss_num=743.96990967, mean_dist=2.65525532, lr=0.000100, hard or full='full'
iter 35600:, hard_loss_metric=0.24349909, hard_loss_metric=0.24349909, full_loss_metric=0.18158247, full_loss_num=733.12054443, mean_dist=2.67342734, lr=0.000100, hard or full='full'
